id_prod;date;session_id;client_id;price;categ;sex;age;year;month;day;range_age
0_2211;2022-07-27 11:34:37;s_244460;c_1609;9.99;0;m;45;2022;7;27;43-47
0_1613;2021-12-28 11:35:40;s_141293;c_1609;8.99;0;m;45;2021;12;28;43-47
0_1513;2021-05-14 12:31:04;s_34393;c_1609;8.99;0;m;45;2021;5;14;43-47
0_1465;2022-01-09 13:46:25;s_147309;c_1609;3.99;0;m;45;2022;1;9;43-47
1_527;2023-02-14 18:38:17;s_341616;c_1609;19.99;1;m;45;2023;2;14;43-47
1_527;2023-02-20 14:32:20;s_344402;c_1609;19.99;1;m;45;2023;2;20;43-47
1_310;2021-09-16 13:52:59;s_90799;c_1609;14.2;1;m;45;2021;9;16;43-47
0_1532;2022-07-28 12:02:46;s_244947;c_1609;17.14;0;m;45;2022;7;28;43-47
0_1064;2023-02-13 01:55:31;s_340813;c_1609;4.57;0;m;45;2023;2;13;43-47
1_312;2021-04-26 11:01:15;s_26010;c_1609;24.56;1;m;45;2021;4;26;43-47
0_1243;2021-10-03 22:22:42;s_99570;c_1609;15.99;0;m;45;2021;10;3;43-47
0_1063;2023-01-06 13:08:46;s_322864;c_1609;5.99;0;m;45;2023;1;6;43-47
0_2208;2022-03-08 12:28:20;s_176202;c_1609;10.95;0;m;45;2022;3;8;43-47
0_992;2021-09-22 08:02:59;s_93645;c_1609;8.58;0;m;45;2021;9;22;43-47
1_262;2021-04-29 18:52:10;s_27587;c_1609;26.25;1;m;45;2021;4;29;43-47
0_1108;2021-05-03 14:04:52;s_29349;c_1609;17.45;0;m;45;2021;5;3;43-47
0_1779;2022-10-11 22:03:24;s_281118;c_1609;17.99;0;m;45;2022;10;11;43-47
0_1815;2021-09-02 22:47:08;s_84233;c_1609;8.99;0;m;45;2021;9;2;43-47
0_638;2021-03-23 02:49:52;s_10173;c_1609;7.72;0;m;45;2021;3;23;43-47
1_699;2022-11-05 03:04:59;s_292865;c_1609;7.99;1;m;45;2022;11;5;43-47
1_389;2021-04-03 05:47:31;s_15263;c_1609;24.99;1;m;45;2021;4;3;43-47
1_412;2022-04-02 07:19:05;s_188092;c_1609;16.65;1;m;45;2022;4;2;43-47
0_992;2022-03-22 08:02:59;s_182687;c_1609;8.58;0;m;45;2022;3;22;43-47
0_1079;2023-01-01 22:53:25;s_320624;c_1609;5.99;0;m;45;2023;1;1;43-47
1_459;2022-12-02 15:08:40;s_306093;c_1609;15.99;1;m;45;2022;12;2;43-47
0_1200;2022-06-13 03:31:38;s_222963;c_1609;13.9;0;m;45;2022;6;13;43-47
0_1387;2022-05-29 05:52:59;s_215687;c_1609;10.99;0;m;45;2022;5;29;43-47
0_1428;2021-05-31 03:47:25;s_41933;c_1609;3.55;0;m;45;2021;5;31;43-47
0_1488;2022-05-07 20:09:51;s_205101;c_1609;4.6;0;m;45;2022;5;7;43-47
0_199;2022-10-27 23:57:53;s_288970;c_1609;8.99;0;m;45;2022;10;27;43-47
0_1341;2021-06-17 17:26:36;s_49965;c_1609;9.99;0;m;45;2021;6;17;43-47
1_412;2021-07-22 23:16:57;s_65857;c_1609;16.65;1;m;45;2021;7;22;43-47
0_1094;2022-01-01 10:36:23;s_143338;c_1609;16.98;0;m;45;2022;1;1;43-47
1_172;2021-09-07 20:41:06;s_86487;c_1609;26.77;1;m;45;2021;9;7;43-47
0_1396;2021-05-08 00:38:23;s_31391;c_1609;9.57;0;m;45;2021;5;8;43-47
0_332;2022-12-15 18:06:08;s_312540;c_1609;4.08;0;m;45;2022;12;15;43-47
1_100;2022-03-14 12:49:01;s_179003;c_1609;15.13;1;m;45;2022;3;14;43-47
0_2264;2021-04-06 05:43:15;s_16659;c_1609;9.93;0;m;45;2021;4;6;43-47
0_1435;2022-06-22 14:33:15;s_227619;c_1609;13.99;0;m;45;2022;6;22;43-47
0_2023;2021-04-11 14:26:32;s_19123;c_1609;14.99;0;m;45;2021;4;11;43-47
0_2020;2021-11-16 08:04:01;s_120387;c_1609;10.01;0;m;45;2021;11;16;43-47
0_1499;2021-05-09 00:42:19;s_31885;c_1609;11.99;0;m;45;2021;5;9;43-47
1_274;2022-10-06 10:27:08;s_278516;c_1609;24.4;1;m;45;2022;10;6;43-47
0_1288;2021-07-15 12:47:53;s_62611;c_1609;9.55;0;m;45;2021;7;15;43-47
0_2233;2021-10-10 04:23:32;s_102590;c_1609;19.99;0;m;45;2021;10;10;43-47
1_397;2022-12-30 17:41:23;s_319583;c_1609;18.99;1;m;45;2022;12;30;43-47
0_1634;2022-07-18 11:02:24;s_240084;c_1609;5.8;0;m;45;2022;7;18;43-47
0_1585;2022-05-11 08:47:25;s_206867;c_1609;4.99;0;m;45;2022;5;11;43-47
0_1503;2022-03-01 08:49:43;s_172630;c_1609;15.99;0;m;45;2022;3;1;43-47
0_1501;2021-05-26 19:13:56;s_39910;c_1609;11.99;0;m;45;2021;5;26;43-47
0_1515;2021-05-28 03:16:28;s_40522;c_1609;6.99;0;m;45;2021;5;28;43-47
0_1418;2021-03-14 17:04:27;s_6290;c_1609;8.57;0;m;45;2021;3;14;43-47
0_1333;2021-12-23 14:17:25;s_138795;c_1609;5.99;0;m;45;2021;12;23;43-47
1_251;2022-11-11 19:05:36;s_296085;c_1609;15.99;1;m;45;2022;11;11;43-47
0_174;2021-04-06 20:02:39;s_16949;c_1609;5.25;0;m;45;2021;4;6;43-47
0_1586;2022-07-22 00:02:07;s_241804;c_1609;12.71;0;m;45;2022;7;22;43-47
0_1449;2021-12-29 03:23:38;s_141637;c_1609;4.99;0;m;45;2021;12;29;43-47
0_1375;2022-04-23 07:25:01;s_198122;c_1609;7.99;0;m;45;2022;4;23;43-47
0_1410;2022-10-15 19:21:40;s_282986;c_1609;14.85;0;m;45;2022;10;15;43-47
1_257;2022-12-13 17:18:59;s_311496;c_1609;22.99;1;m;45;2022;12;13;43-47
0_996;2021-09-16 12:34:22;s_90775;c_1609;11.64;0;m;45;2021;9;16;43-47
0_2229;2021-03-06 15:49:52;s_2632;c_1609;4.99;0;m;45;2021;3;6;43-47
0_1473;2022-08-30 20:04:08;s_260893;c_1609;15.99;0;m;45;2022;8;30;43-47
0_1185;2022-12-31 16:48:15;s_320015;c_1609;5.99;0;m;45;2022;12;31;43-47
0_1202;2022-01-04 13:14:03;s_144860;c_1609;4.83;0;m;45;2022;1;4;43-47
0_1473;2021-12-25 22:57:13;s_140025;c_1609;15.99;0;m;45;2021;12;25;43-47
0_1344;2022-01-10 14:34:23;s_147807;c_1609;19.04;0;m;45;2022;1;10;43-47
0_1047;2022-05-25 02:26:49;s_213596;c_1609;6.99;0;m;45;2022;5;25;43-47
0_1469;2021-04-07 05:39:36;s_17119;c_1609;14.99;0;m;45;2021;4;7;43-47
0_1443;2022-05-28 03:55:08;s_215112;c_1609;5.99;0;m;45;2022;5;28;43-47
0_1234;2022-11-26 01:10:09;s_302818;c_1609;7.29;0;m;45;2022;11;26;43-47
1_495;2022-10-14 00:54:26;s_282157;c_1609;21.99;1;m;45;2022;10;14;43-47
1_635;2022-01-09 10:43:15;s_147248;c_1609;26.99;1;m;45;2022;1;9;43-47
0_1197;2023-01-22 21:16:03;s_330794;c_1609;6.99;0;m;45;2023;1;22;43-47
0_1420;2021-04-03 01:00:49;s_15180;c_1609;11.53;0;m;45;2021;4;3;43-47
1_308;2022-12-20 13:18:33;s_314882;c_1609;11.65;1;m;45;2022;12;20;43-47
1_407;2022-11-25 21:55:24;s_302750;c_1609;15.99;1;m;45;2022;11;25;43-47
0_1905;2021-03-21 01:32:30;s_9223;c_1609;7.99;0;m;45;2021;3;21;43-47
0_1811;2022-04-14 23:02:20;s_194146;c_1609;4.99;0;m;45;2022;4;14;43-47
0_1605;2021-12-24 11:17:33;s_139247;c_1609;6.99;0;m;45;2021;12;24;43-47
1_12;2022-03-23 17:40:10;s_183416;c_1609;18.19;1;m;45;2022;3;23;43-47
0_1568;2021-11-24 16:34:22;s_124455;c_1609;4.0;0;m;45;2021;11;24;43-47
0_1353;2021-12-23 05:16:53;s_138606;c_1609;19.99;0;m;45;2021;12;23;43-47
0_1476;2021-09-27 01:16:28;s_96092;c_1609;15.66;0;m;45;2021;9;27;43-47
0_2176;2022-02-25 10:12:09;s_170630;c_1609;13.05;0;m;45;2022;2;25;43-47
0_1245;2022-05-02 21:41:22;s_202728;c_1609;5.99;0;m;45;2022;5;2;43-47
0_2181;2021-05-29 11:39:29;s_41169;c_1609;27.99;0;m;45;2021;5;29;43-47
0_2113;2021-10-10 13:27:49;s_102780;c_1609;12.99;0;m;45;2021;10;10;43-47
0_1394;2021-06-30 02:31:29;s_55773;c_1609;15.63;0;m;45;2021;6;30;43-47
0_2131;2021-05-21 14:02:10;s_37556;c_1609;8.99;0;m;45;2021;5;21;43-47
0_1407;2021-10-08 22:13:12;s_101990;c_1609;13.99;0;m;45;2021;10;8;43-47
1_311;2022-05-22 21:13:22;s_212523;c_1609;16.99;1;m;45;2022;5;22;43-47
0_1417;2022-05-10 14:00:57;s_206461;c_1609;17.99;0;m;45;2022;5;10;43-47
1_383;2022-02-18 15:08:09;s_167151;c_1609;28.99;1;m;45;2022;2;18;43-47
0_1166;2022-08-06 15:37:48;s_249303;c_1609;18.45;0;m;45;2022;8;6;43-47
0_1565;2021-11-26 19:50:49;s_125504;c_1609;7.99;0;m;45;2021;11;26;43-47
0_1347;2022-04-24 03:22:14;s_198577;c_1609;5.99;0;m;45;2022;4;24;43-47
0_1166;2021-06-10 02:37:33;s_46524;c_1609;18.45;0;m;45;2021;6;10;43-47
0_1106;2021-11-22 01:25:50;s_123147;c_1609;14.27;0;m;45;2021;11;22;43-47
0_1376;2022-03-17 06:00:32;s_180261;c_1609;16.24;0;m;45;2022;3;17;43-47
0_1356;2021-09-08 11:26:01;s_86795;c_1609;5.57;0;m;45;2021;9;8;43-47
0_1212;2021-11-11 16:11:43;s_118088;c_1609;6.31;0;m;45;2021;11;11;43-47
1_660;2021-04-16 09:45:42;s_21317;c_1609;22.23;1;m;45;2021;4;16;43-47
0_1309;2021-08-21 10:12:20;s_78697;c_1609;18.99;0;m;45;2021;8;21;43-47
0_1585;2021-05-24 01:14:17;s_38650;c_1609;4.99;0;m;45;2021;5;24;43-47
0_1313;2021-09-24 19:41:34;s_94910;c_1609;13.99;0;m;45;2021;9;24;43-47
0_1099;2022-12-28 17:25:30;s_318665;c_1609;10.99;0;m;45;2022;12;28;43-47
1_278;2022-10-15 14:30:49;s_282890;c_1609;19.18;1;m;45;2022;10;15;43-47
0_0;2021-12-24 09:34:21;s_139212;c_1609;3.75;0;m;45;2021;12;24;43-47
1_431;2021-11-11 07:04:56;s_117899;c_1609;27.99;1;m;45;2021;11;11;43-47
0_369;2021-10-12 02:24:33;s_103501;c_1609;10.99;0;m;45;2021;10;12;43-47
0_1481;2022-01-01 20:36:59;s_143535;c_1609;3.99;0;m;45;2022;1;1;43-47
1_44;2022-01-27 05:26:08;s_155828;c_1609;14.49;1;m;45;2022;1;27;43-47
0_1440;2021-05-21 14:03:13;s_37556;c_1609;5.62;0;m;45;2021;5;21;43-47
0_577;2022-04-07 11:56:22;s_190548;c_1609;9.99;0;m;45;2022;4;7;43-47
0_1363;2022-02-09 07:44:30;s_162322;c_1609;16.99;0;m;45;2022;2;9;43-47
0_1654;2022-04-17 08:00:01;s_195243;c_1609;14.13;0;m;45;2022;4;17;43-47
0_1948;2021-11-10 21:31:54;s_117678;c_1609;4.38;0;m;45;2021;11;10;43-47
0_1632;2021-12-31 06:02:25;s_142710;c_1609;9.21;0;m;45;2021;12;31;43-47
0_2141;2021-07-16 09:54:21;s_63016;c_1609;11.99;0;m;45;2021;7;16;43-47
0_192;2021-12-04 12:16:52;s_129288;c_1609;8.61;0;m;45;2021;12;4;43-47
0_427;2021-03-29 23:08:14;s_13271;c_1609;20.99;0;m;45;2021;3;29;43-47
0_185;2022-06-08 21:27:49;s_220848;c_1609;11.99;0;m;45;2022;6;8;43-47
0_1526;2021-09-14 13:07:24;s_89787;c_1609;6.62;0;m;45;2021;9;14;43-47
0_1505;2021-05-29 15:32:40;s_41241;c_1609;14.99;0;m;45;2021;5;29;43-47
0_1605;2023-02-15 09:05:58;s_341889;c_1609;6.99;0;m;45;2023;2;15;43-47
0_1192;2022-03-19 18:53:39;s_181490;c_1609;12.52;0;m;45;2022;3;19;43-47
0_1202;2022-12-21 23:04:05;s_315507;c_1609;4.83;0;m;45;2022;12;21;43-47
1_66;2022-05-11 12:20:13;s_206936;c_1609;9.56;1;m;45;2022;5;11;43-47
0_1081;2021-11-10 07:15:07;s_117410;c_1609;11.99;0;m;45;2021;11;10;43-47
0_1490;2021-03-20 06:06:42;s_8858;c_1609;10.4;0;m;45;2021;3;20;43-47
1_437;2023-01-05 20:21:07;s_322506;c_1609;26.99;1;m;45;2023;1;5;43-47
0_1394;2022-11-24 05:48:36;s_301945;c_1609;15.63;0;m;45;2022;11;24;43-47
0_1491;2022-11-16 19:47:23;s_298521;c_1609;5.99;0;m;45;2022;11;16;43-47
1_165;2021-09-21 13:52:00;s_93256;c_1609;17.99;1;m;45;2021;9;21;43-47
1_504;2022-07-22 07:37:59;s_241974;c_1609;13.79;1;m;45;2022;7;22;43-47
0_1118;2021-03-04 15:24:33;s_1646;c_1609;3.64;0;m;45;2021;3;4;43-47
0_2098;2023-01-30 21:13:53;s_334677;c_1609;14.37;0;m;45;2023;1;30;43-47
0_1641;2022-11-18 18:28:02;s_299405;c_1609;14.99;0;m;45;2022;11;18;43-47
0_2236;2022-04-02 03:14:11;s_188003;c_1609;16.17;0;m;45;2022;4;2;43-47
0_1568;2021-09-18 19:00:05;s_91879;c_1609;4.0;0;m;45;2021;9;18;43-47
0_1476;2021-12-10 14:28:53;s_132317;c_1609;15.66;0;m;45;2021;12;10;43-47
1_388;2022-02-26 14:10:44;s_171202;c_1609;16.7;1;m;45;2022;2;26;43-47
0_1566;2023-01-10 14:27:18;s_324847;c_1609;9.04;0;m;45;2023;1;10;43-47
0_1438;2022-12-15 12:59:28;s_312439;c_1609;9.31;0;m;45;2022;12;15;43-47
0_1538;2022-06-10 18:15:43;s_221762;c_1609;8.61;0;m;45;2022;6;10;43-47
0_1157;2022-10-27 14:18:21;s_288772;c_1609;18.99;0;m;45;2022;10;27;43-47
1_640;2021-07-06 14:54:25;s_58681;c_1609;11.9;1;m;45;2021;7;6;43-47
1_468;2022-12-13 16:54:19;s_311492;c_1609;17.75;1;m;45;2022;12;13;43-47
0_1627;2021-07-15 14:26:20;s_62653;c_1609;3.99;0;m;45;2021;7;15;43-47
1_444;2022-06-18 14:16:23;s_225651;c_1609;12.61;1;m;45;2022;6;18;43-47
0_345;2021-07-28 02:37:31;s_68046;c_1609;3.99;0;m;45;2021;7;28;43-47
0_1598;2021-07-15 06:59:14;s_62528;c_1609;10.98;0;m;45;2021;7;15;43-47
0_1469;2021-09-10 23:00:48;s_87993;c_1609;14.99;0;m;45;2021;9;10;43-47
0_323;2021-10-15 00:54:35;s_104884;c_1609;4.99;0;m;45;2021;10;15;43-47
0_2013;2021-11-25 01:28:22;s_124623;c_1609;9.99;0;m;45;2021;11;25;43-47
1_735;2022-05-10 03:16:18;s_206235;c_1609;22.99;1;m;45;2022;5;10;43-47
0_1411;2021-08-18 04:25:45;s_77265;c_1609;8.99;0;m;45;2021;8;18;43-47
0_1102;2022-02-15 15:21:00;s_165592;c_1609;4.63;0;m;45;2022;2;15;43-47
0_1546;2021-07-17 05:42:03;s_63364;c_1609;12.86;0;m;45;2021;7;17;43-47
0_1177;2021-12-05 04:58:42;s_129615;c_1609;4.99;0;m;45;2021;12;5;43-47
0_1405;2022-02-09 16:04:32;s_162487;c_1609;4.99;0;m;45;2022;2;9;43-47
0_1297;2021-03-12 09:06:24;s_5234;c_1609;18.99;0;m;45;2021;3;12;43-47
0_1200;2022-09-18 08:13:14;s_269804;c_1609;13.9;0;m;45;2022;9;18;43-47
0_1192;2021-09-08 13:06:34;s_86818;c_1609;12.52;0;m;45;2021;9;8;43-47
0_2115;2021-06-24 12:13:26;s_53120;c_1609;4.99;0;m;45;2021;6;24;43-47
0_1563;2023-01-13 17:11:33;s_326368;c_1609;3.99;0;m;45;2023;1;13;43-47
0_1328;2022-02-01 05:34:45;s_158196;c_1609;8.52;0;m;45;2022;2;1;43-47
0_1334;2022-02-08 23:27:51;s_162161;c_1609;17.74;0;m;45;2022;2;8;43-47
1_396;2022-08-17 15:50:29;s_254606;c_1609;18.6;1;m;45;2022;8;17;43-47
0_1238;2022-09-12 19:14:38;s_267056;c_1609;14.66;0;m;45;2022;9;12;43-47
0_1681;2021-05-24 05:36:57;s_38731;c_1609;13.99;0;m;45;2021;5;24;43-47
0_1388;2022-04-24 15:38:41;s_198834;c_1609;17.15;0;m;45;2022;4;24;43-47
0_1445;2022-11-20 00:48:02;s_300018;c_1609;9.99;0;m;45;2022;11;20;43-47
1_242;2022-03-19 00:05:20;s_181151;c_1609;16.31;1;m;45;2022;3;19;43-47
0_1042;2021-06-22 04:07:59;s_52035;c_1609;18.53;0;m;45;2021;6;22;43-47
0_1139;2022-01-14 14:16:05;s_149718;c_1609;3.99;0;m;45;2022;1;14;43-47
0_2289;2022-08-22 18:59:32;s_256989;c_1609;17.99;0;m;45;2022;8;22;43-47
1_431;2022-08-11 07:04:56;s_251599;c_1609;27.99;1;m;45;2022;8;11;43-47
0_1344;2021-08-14 14:39:17;s_75660;c_1609;19.04;0;m;45;2021;8;14;43-47
0_1513;2022-09-01 16:42:29;s_261771;c_1609;8.99;0;m;45;2022;9;1;43-47
0_1526;2021-06-24 09:05:19;s_53058;c_1609;6.62;0;m;45;2021;6;24;43-47
0_1506;2022-11-19 13:30:22;s_299790;c_1609;10.0;0;m;45;2022;11;19;43-47
0_1449;2021-03-09 00:14:54;s_3690;c_1609;4.99;0;m;45;2021;3;9;43-47
0_1396;2022-05-29 05:55:48;s_215678;c_1609;9.57;0;m;45;2022;5;29;43-47
0_1046;2021-09-11 18:50:34;s_88414;c_1609;10.06;0;m;45;2021;9;11;43-47
1_271;2021-05-11 15:15:55;s_33072;c_1609;16.99;1;m;45;2021;5;11;43-47
1_246;2022-06-03 18:53:57;s_218318;c_1609;18.75;1;m;45;2022;6;3;43-47
0_1352;2022-12-27 12:45:58;s_318079;c_1609;4.5;0;m;45;2022;12;27;43-47
1_413;2022-09-27 15:44:43;s_274365;c_1609;17.99;1;m;45;2022;9;27;43-47
0_1295;2021-05-28 19:59:34;s_40864;c_1609;10.99;0;m;45;2021;5;28;43-47
0_1004;2023-01-08 23:26:58;s_324063;c_1609;8.07;0;m;45;2023;1;8;43-47
0_2001;2023-01-26 18:53:33;s_332805;c_1609;7.99;0;m;45;2023;1;26;43-47
0_1563;2022-02-28 21:25:54;s_172374;c_1609;3.99;0;m;45;2022;2;28;43-47
0_1543;2021-12-17 01:26:02;s_135504;c_1609;13.99;0;m;45;2021;12;17;43-47
0_670;2022-12-03 00:06:57;s_306286;c_1609;12.59;0;m;45;2022;12;3;43-47
0_1437;2022-10-10 15:51:07;s_280520;c_1609;3.99;0;m;45;2022;10;10;43-47
0_1542;2022-07-23 23:26:53;s_242739;c_1609;18.09;0;m;45;2022;7;23;43-47
0_1453;2023-02-10 18:12:22;s_339657;c_1609;7.99;0;m;45;2023;2;10;43-47
0_2004;2023-01-09 11:57:40;s_324345;c_1609;10.38;0;m;45;2023;1;9;43-47
0_1113;2022-12-30 17:22:39;s_319583;c_1609;16.99;0;m;45;2022;12;30;43-47
0_1339;2021-04-07 12:44:58;s_17251;c_1609;8.99;0;m;45;2021;4;7;43-47
0_1115;2021-03-30 22:44:51;s_13724;c_1609;6.99;0;m;45;2021;3;30;43-47
0_1064;2021-11-03 13:06:00;s_114168;c_1609;4.57;0;m;45;2021;11;3;43-47
0_1405;2022-11-19 15:00:42;s_299826;c_1609;4.99;0;m;45;2022;11;19;43-47
1_363;2022-11-10 10:36:06;s_295485;c_1609;16.99;1;m;45;2022;11;10;43-47
1_434;2022-11-28 03:56:45;s_303868;c_1609;15.87;1;m;45;2022;11;28;43-47
0_1383;2022-10-28 04:08:29;s_289075;c_1609;12.99;0;m;45;2022;10;28;43-47
1_378;2023-02-14 01:44:40;s_341290;c_1609;26.61;1;m;45;2023;2;14;43-47
0_1999;2021-03-20 10:18:19;s_8937;c_1609;12.99;0;m;45;2021;3;20;43-47
1_369;2022-09-06 19:04:10;s_264257;c_1609;23.99;1;m;45;2022;9;6;43-47
0_1461;2022-10-23 04:00:50;s_286673;c_1609;11.99;0;m;45;2022;10;23;43-47
0_1604;2022-03-23 14:18:33;s_183345;c_1609;17.51;0;m;45;2022;3;23;43-47
0_1396;2021-07-16 09:09:48;s_62995;c_1609;9.57;0;m;45;2021;7;16;43-47
0_1562;2021-06-14 17:47:53;s_48659;c_1609;14.73;0;m;45;2021;6;14;43-47
0_1507;2022-04-26 07:16:35;s_199633;c_1609;3.99;0;m;45;2022;4;26;43-47
0_154;2021-11-02 05:11:14;s_113543;c_1609;10.6;0;m;45;2021;11;2;43-47
1_403;2023-02-25 15:56:44;s_346785;c_1609;17.99;1;m;45;2023;2;25;43-47
0_1435;2021-08-18 04:28:17;s_77265;c_1609;13.99;0;m;45;2021;8;18;43-47
0_999;2021-05-14 01:47:42;s_34195;c_1609;9.99;0;m;45;2021;5;14;43-47
0_1362;2021-11-21 10:31:55;s_122870;c_1609;11.3;0;m;45;2021;11;21;43-47
0_1487;2021-09-21 23:43:09;s_93462;c_1609;4.99;0;m;45;2021;9;21;43-47
0_1401;2023-01-07 16:49:27;s_323410;c_1609;10.99;0;m;45;2023;1;7;43-47
0_1362;2022-03-16 23:45:28;s_180132;c_1609;11.3;0;m;45;2022;3;16;43-47
1_453;2022-11-02 07:28:28;s_291534;c_1609;13.99;1;m;45;2022;11;2;43-47
0_1054;2021-05-16 13:42:18;s_35295;c_1609;8.11;0;m;45;2021;5;16;43-47
1_653;2021-11-19 12:00:12;s_121974;c_1609;25.99;1;m;45;2021;11;19;43-47
0_1392;2022-12-30 11:51:51;s_319475;c_1609;6.3;0;m;45;2022;12;30;43-47
0_1363;2022-08-13 23:08:26;s_252903;c_1609;16.99;0;m;45;2022;8;13;43-47
0_1380;2021-09-23 17:46:02;s_94364;c_1609;7.45;0;m;45;2021;9;23;43-47
0_1334;2021-03-31 06:04:30;s_13864;c_1609;17.74;0;m;45;2021;3;31;43-47
0_1358;2021-03-11 08:44:54;s_4769;c_1609;16.49;0;m;45;2021;3;11;43-47
0_1710;2021-04-08 05:32:54;s_17575;c_1609;4.53;0;m;45;2021;4;8;43-47
0_1288;2022-03-18 22:22:24;s_181097;c_1609;9.55;0;m;45;2022;3;18;43-47
0_1634;2023-01-04 16:02:26;s_321951;c_1609;5.8;0;m;45;2023;1;4;43-47
1_202;2022-08-24 13:03:15;s_257820;c_1609;19.96;1;m;45;2022;8;24;43-47
0_1380;2022-08-08 03:34:24;s_250062;c_1609;7.45;0;m;45;2022;8;8;43-47
1_621;2021-12-11 01:12:54;s_132542;c_1609;17.99;1;m;45;2021;12;11;43-47
1_468;2022-05-17 23:37:55;s_210176;c_1609;17.75;1;m;45;2022;5;17;43-47
0_1111;2022-11-08 15:53:46;s_294652;c_1609;19.99;0;m;45;2022;11;8;43-47
0_1628;2022-04-03 11:22:16;s_188639;c_1609;9.99;0;m;45;2022;4;3;43-47
0_1521;2021-12-19 14:11:42;s_136762;c_1609;17.99;0;m;45;2021;12;19;43-47
0_1441;2022-02-01 09:14:23;s_158292;c_1609;18.99;0;m;45;2022;2;1;43-47
0_1445;2021-09-03 11:17:54;s_84473;c_1609;9.99;0;m;45;2021;9;3;43-47
0_2059;2022-07-14 18:42:25;s_238371;c_1609;12.99;0;m;45;2022;7;14;43-47
0_1201;2022-07-05 14:37:25;s_233979;c_1609;10.99;0;m;45;2022;7;5;43-47
1_658;2022-02-19 10:35:06;s_167566;c_1609;7.72;1;m;45;2022;2;19;43-47
0_1555;2022-03-24 10:19:02;s_183758;c_1609;15.99;0;m;45;2022;3;24;43-47
0_1607;2021-09-13 07:04:57;s_89169;c_1609;3.99;0;m;45;2021;9;13;43-47
0_1465;2022-01-12 12:33:22;s_148740;c_1609;3.99;0;m;45;2022;1;12;43-47
0_1047;2021-05-07 09:53:56;s_31097;c_1609;6.99;0;m;45;2021;5;7;43-47
0_1509;2022-11-21 08:15:26;s_300617;c_1609;4.99;0;m;45;2022;11;21;43-47
1_277;2022-02-12 06:21:09;s_163857;c_1609;25.99;1;m;45;2022;2;12;43-47
0_1555;2021-03-22 13:46:38;s_9913;c_1609;15.99;0;m;45;2021;3;22;43-47
1_214;2022-09-10 13:49:07;s_266065;c_1609;44.7;1;m;45;2022;9;10;43-47
0_1353;2021-12-08 06:21:52;s_131133;c_1609;19.99;0;m;45;2021;12;8;43-47
0_1320;2022-05-16 19:47:52;s_209567;c_1609;12.08;0;m;45;2022;5;16;43-47
1_414;2022-02-01 14:30:28;s_158393;c_1609;23.83;1;m;45;2022;2;1;43-47
1_661;2022-04-14 01:36:12;s_193701;c_1609;22.99;1;m;45;2022;4;14;43-47
1_296;2021-07-31 08:16:38;s_69451;c_1609;24.67;1;m;45;2021;7;31;43-47
0_1401;2021-06-29 09:29:19;s_55446;c_1609;10.99;0;m;45;2021;6;29;43-47
0_1349;2022-07-18 18:57:14;s_240249;c_1609;15.99;0;m;45;2022;7;18;43-47
0_1513;2021-03-06 06:54:47;s_2457;c_1609;8.99;0;m;45;2021;3;6;43-47
0_1200;2022-02-06 13:33:05;s_160866;c_1609;13.9;0;m;45;2022;2;6;43-47
1_661;2022-09-02 12:04:34;s_262173;c_1609;22.99;1;m;45;2022;9;2;43-47
0_2083;2022-01-04 06:59:19;s_144726;c_1609;6.99;0;m;45;2022;1;4;43-47
0_1373;2022-11-08 02:44:20;s_294367;c_1609;18.99;0;m;45;2022;11;8;43-47
0_1460;2022-11-25 18:21:25;s_302679;c_1609;4.59;0;m;45;2022;11;25;43-47
0_1482;2021-11-11 04:17:46;s_117844;c_1609;8.32;0;m;45;2021;11;11;43-47
0_1097;2022-05-16 14:37:55;s_209448;c_1609;11.99;0;m;45;2022;5;16;43-47
0_1404;2021-04-22 07:16:07;s_24031;c_1609;6.84;0;m;45;2021;4;22;43-47
1_653;2023-02-21 19:53:33;s_344988;c_1609;25.99;1;m;45;2023;2;21;43-47
0_1254;2021-07-12 06:32:24;s_61175;c_1609;5.22;0;m;45;2021;7;12;43-47
0_1392;2023-01-30 11:51:51;s_334496;c_1609;6.3;0;m;45;2023;1;30;43-47
0_1559;2023-01-21 07:43:55;s_330051;c_1609;9.99;0;m;45;2023;1;21;43-47
0_1152;2021-03-20 06:32:05;s_8869;c_1609;10.7;0;m;45;2021;3;20;43-47
1_434;2022-04-11 12:51:58;s_192468;c_1609;15.87;1;m;45;2022;4;11;43-47
0_2018;2022-12-08 16:29:02;s_309021;c_1609;4.69;0;m;45;2022;12;8;43-47
1_348;2022-12-07 21:05:28;s_308590;c_1609;16.15;1;m;45;2022;12;7;43-47
1_256;2022-07-28 13:26:47;s_244988;c_1609;26.05;1;m;45;2022;7;28;43-47
0_1666;2021-03-06 15:32:06;s_2624;c_1609;8.78;0;m;45;2021;3;6;43-47
0_775;2022-09-30 04:52:40;s_275542;c_1609;18.99;0;m;45;2022;9;30;43-47
0_1443;2021-09-28 20:18:23;s_97031;c_1609;5.99;0;m;45;2021;9;28;43-47
0_1419;2022-06-20 17:47:43;s_226669;c_1609;8.99;0;m;45;2022;6;20;43-47
0_1392;2022-06-29 10:00:30;s_230936;c_1609;6.3;0;m;45;2022;6;29;43-47
0_1260;2022-12-19 18:56:40;s_314517;c_1609;10.35;0;m;45;2022;12;19;43-47
